Topic,Count,Name,Representation,Aspect1,Representative_Docs
77,49,77_Poderes República_separação Poderes_Parlamentares_suspensão direitos,"['Poderes República', 'separação Poderes', 'Parlamentares', 'suspensão direitos', 'prática racismo constitui', 'diretas caso', 'cumprimento leis', 'casos crimes', 'vacância Presidência', 'constitui crime inafiançável imprescritível', 'constitui crime inafiançável', 'eleições diretas caso', 'compete Senado', 'racismo constitui crime inafiançável', 'atendimento pressupostos constitucionais', 'suspensão direitos políticos', 'racismo constitui', 'prática racismo constitui crime', 'racismo constitui crime', 'prática racismo']","['cargo', 'separação', 'meio', 'permissão', 'inicial', 'programação', 'penas', 'casos', 'suspensão', 'pública', 'paz', 'inabilitação', 'geográficos', 'obrigatória', 'requerimento', 'imprescritível', 'execução', 'formação', 'jornada', 'indireta']","['A Constituição estabelece que as penas de perda do cargo e inabilitação para função pública devem ser aplicadas conjuntamente em casos de crimes de responsabilidade.', 'a Constituição estabelece que todo o poder emana do povo, que o exerce por meio de representantes eleitos ou diretamente.', 'a prática do racismo constitui crime inafiançável e imprescritível, sujeito à pena de reclusão, nos termos da lei.']"
78,47,78_contrato_não podem_público_gratuita,"['contrato', 'não podem', 'público', 'gratuita', 'Código', 'eleitoral', 'devem', 'normas', 'princípio anterioridade', 'defesa saúde', 'Código Processo', 'economia mista', 'pagamentos', 'proteção defesa', 'segurança saúde', 'Senadores não', 'empresa pública', 'legislar proteção', 'devido processo legal', 'jurídica']","['contrato', 'empresa', 'público', 'gratuita', 'eleitoral', 'forma', 'defesa', 'normas', 'pagamentos', 'jurídica', 'devido processo', 'diretores', 'dependentes', 'pessoa', 'Estados', 'devido', 'rádio', 'anterioridade', 'recursos', 'saúde']","['a Constituição estabelece que são direitos dos trabalhadores rurais e urbanos a assistência gratuita aos filhos e dependentes desde o nascimento até os seis anos de idade em creches e pré-escolas.', 'a Constituição estabelece a competência concorrente da União, dos estados e do Distrito Federal para legislar sobre proteção e defesa da saúde.', 'A Constituição estabelece que Deputados e Senadores não podem firmar ou manter contrato com pessoa jurídica de direito público, autarquia, empresa pública, sociedade de economia mista ou empresa concessionária de serviço público, salvo quando o contrato obedecer a cláusulas uniformes, e não podem ser proprietários, controladores ou diretores de empresa que goze de favor decorrente de contrato com pessoa jurídica de direito público.']"
79,46,79_domínio_Judiciário_sistema_requer,"['domínio', 'Judiciário', 'sistema', 'requer', 'tribunais', 'proíbe', 'todos brasileiros', 'decisões', 'nacional não', 'independência Judiciário', 'tribunais superiores', 'Poderes Legislativo', 'determinação', 'instrumento legal', 'participação comunidade', 'cada Estado', 'carga tributária', 'inovação princípio', 'julgamento político', 'excesso']","['domínio', 'Judiciário', 'sistema', 'integral', 'tribunais', 'decisões', 'previdência', 'terras', 'esfera', 'mês', 'superiores', 'determinação', 'direção', 'excesso', 'presença', 'comunidade', 'tribunal', 'Justiça', 'função', 'carga']","['a Constituição de 1988 confisca aos Estados as terras sobre as quais tinham domínio há um século, pois elas passam de terras do domínio estadual para terras do domínio da União.', 'A Constituição garante igualdade de direitos para todos, independentemente de origem, raça, sexo, cor, idade, etnia ou procedência.', 'a Constituição estabelece como diretrizes do Sistema Único de Saúde a descentralização, com direção única em cada esfera de governo; o atendimento integral, com prioridade para as atividades preventivas, sem prejuízo dos serviços assistenciais e a participação da comunidade.']"
80,45,80_dinheiro_Tribunal_prisão_decisões,"['dinheiro', 'Tribunal', 'prisão', 'decisões', 'Supremo Tribunal Federal', 'Supremo Tribunal', 'Tribunal Federal', 'normas', 'Supremo', 'distribuição Fundo Participação Estados', 'distribuição Fundo', 'concessão benefícios', 'distribuição Fundo Participação', 'crime responsabilidade não', 'ainda precisam', 'Superior Tribunal Justiça', 'redemocratização Brasil', 'desigualdades sociais regionais objetivos', 'alterada estabelecer', 'Superior Tribunal']","['dinheiro', 'absoluta', 'prisão', 'decisões', 'universal', 'normas', 'brasileiro', 'terços', 'alterações', 'turnos', 'regionais', 'segunda instância', 'transição', 'segunda', 'qualidade', 'democráticas', 'tribunais', 'integral', 'instância', 'saúde']","['a Constituição não é atropelada quando o Supremo Tribunal Federal decide pela prisão após a segunda instância.', 'a Constituição estabelece a necessidade de absoluta consonância na aprovação de todas as normas constantes da proposta pelas duas Casas, em dois turnos de votação cada uma.', 'a Constituição estabelece que erradicar a pobreza e a marginalização e reduzir as desigualdades sociais e regionais são objetivos fundamentais da República Federativa do Brasil.']"
81,44,81_Trabalho_sociedade livre_direito ir vir_direito ir,"['Trabalho', 'sociedade livre', 'direito ir vir', 'direito ir', 'país', 'medida provisória', 'normas', 'provisória', 'Brasil Estado', 'Benefício Prestação Continuada BPC', 'Prestação Continuada BPC', 'decoro parlamentar', 'Estado deve garantir', 'documentos', 'Continuada BPC', 'nacional erradicar', 'constituem', 'nacional erradicar pobreza', 'garantir desenvolvimento nacional erradicar', 'ética']","['suplentes', 'país', 'normas', 'provisória', 'direito', 'decoro', 'documentos', 'medida', 'relativas', 'individual', 'ética', 'desenvolvimento', 'livre', 'tecnologia', 'sociedade', 'urgentes', 'preconceitos', 'saneamento', 'água', 'formas']","['a Constituição Federal destina um posto no Tribunal Superior do Trabalho a membros do Ministério Público do Trabalho.', 'a Constituição garante o direito de ir e vir, mas também estabelece que a liberdade individual deve estar submetida à liberdade coletiva.', 'a Constituição estabelece que constituem objetivos fundamentais da República construir uma sociedade livre, justa e solidária, garantir o desenvolvimento nacional, erradicar a pobreza e a marginalização e reduzir as desigualdades sociais e regionais, e promover o bem de todos, sem preconceitos de origem, raça, sexo, cor, idade e quaisquer outras formas de discriminação.']"
82,44,82_deve cumprir_território_reduzir desigualdades_serviço,"['deve cumprir', 'território', 'reduzir desigualdades', 'serviço', 'cargos', 'Federação', 'liberdade', 'qualificações profissionais', 'atendidas qualificações profissionais', 'base democracia', 'lei igual todos', 'lei estabelecer', 'Forças Armadas defesa', 'advogados', 'fiscalizar Executivo', 'Armadas defesa', 'Federação brasileira', 'Estados membros', 'iniciativas', 'concursos públicos']","['território', 'serviço', 'cargos', 'Federação', 'liberdade', 'advogados', 'exploração', 'original', 'iniciativas', 'consciência', 'qualificações', 'VI', 'concursos', 'médicos', 'contrato', 'gerais', 'remanescentes', 'pobres', 'fidelidade', 'status']","['constitucionalmente, é esta Casa que deve cumprir o seu papel para haver harmonia entre os Poderes', 'a Constituição estabelece que é dever do Estado erradicar a pobreza e a marginalização e reduzir as desigualdades sociais e regionais.', 'a Constituição, em seu artigo 227, estabelece que é dever da família, da sociedade e do Estado assegurar à criança e ao adolescente, com absoluta prioridade, o direito à vida, à saúde, à alimentação, à educação, ao lazer, à profissionalização, à cultura, à dignidade, ao respeito, à liberdade e à convivência familiar e comunitária.']"
83,44,83_educação básica_profissão_iniciativa popular_educação,"['educação básica', 'profissão', 'iniciativa popular', 'educação', 'desigualdades regionais', 'iniciativa', 'todos mas dever Estado', 'mas dever Estado', 'elaborada participação', 'todos mas dever', 'reforma tributária', 'advogados', 'lei estabelecer', 'direitos fundamentais direito', 'básica direito', 'direito todos mas dever', 'pública direito todos mas', 'obrigação Estado', 'atendidas qualificações', 'associações']","['profissão', 'fontes', 'básica', 'educação', 'iniciativa', 'autorização', 'advogados', 'associações', 'hipótese', 'ofício', 'qualificações', 'popular', 'livre', 'interferência', 'pública', 'exercício', 'inelegibilidade', 'recurso', 'Estado', 'desigualdades']","['A Constituição estabelece que os royalties serão destinados exclusivamente para a educação pública e como prioridade para a educação básica e para a saúde.', 'a Constituição permite o livre exercício de qualquer trabalho, ofício ou profissão, desde que atendidas as qualificações que a lei estabelecer.', 'A Constituição estabelece que a segurança pública é direito de todos, mas é dever do Estado.']"
84,44,84_mandamento_Justiça Trabalho_tem poder_Trabalho,"['mandamento', 'Justiça Trabalho', 'tem poder', 'Trabalho', 'deve guardada', 'poder', 'ações', 'Supremo Tribunal Federal', 'Supremo Tribunal', 'Tribunal Federal', 'defesa', 'Supremo', 'deve', 'Propostas Emenda Constitucional', 'mandato deve', 'Ministério Público instituição permanente', 'Público instituição permanente', 'Judiciário deve', 'Supremo Tribunal Federal nos', 'Tribunal Federal nos']","['mandamento', 'risco', 'poder', 'promoção', 'cumprimento', 'tratamento', 'ações', 'defesa', 'coletividade', 'consequência', 'ordem', 'decorrentes', 'penais', 'cidadãos', 'brasileiro', 'agravos', 'problemas', 'doença', 'legítimo', 'comuns']","['A Constituição estabelece que compete ao Supremo Tribunal Federal processar e julgar, originariamente, nas infrações penais comuns, os membros do Congresso Nacional.', 'a Constituição estabelece o Ministério Público como uma instituição permanente com relevantes atribuições de defesa da ordem jurídica, do regime democrático e dos interesses sociais individuais indisponíveis.', 'a saúde é direito de todos e dever do Estado, garantido mediante políticas sociais e econômicas que visem à redução do risco de doença e de outros agravos e ao acesso universal e igualitário às ações e serviços para sua promoção, proteção e recuperação.']"
85,42,85_autoridades_acordos internacionais_outros direitos_Lucro Líquido,"['autoridades', 'acordos internacionais', 'outros direitos', 'Lucro Líquido', 'estupro', 'parlamentares deve', 'audiências', 'foro prerrogativa função', 'foro prerrogativa', 'foi influenciada', 'Criança', 'licença paternidade', 'certas autoridades', 'porém', 'deve respeitada relação', 'redemocratização Brasil', 'permite reeleição', 'Cidadã foi', 'Brasil direito', 'entre entes federativos']","['autoridades', 'estupro', 'audiências', 'pisos', 'pública', 'função', 'paternidade', 'bases', 'acordos', 'imprescritível', 'definição', 'texto', 'estabilidade', 'integridade', 'horas', 'vinculação', 'férias', 'racismo', 'fontes', 'mínimos']","['a Constituição de 1988 ampliou os direitos trabalhistas, incluindo a definição do valor das horas extras, do abono de férias, da estabilidade temporária da gestante, da licença paternidade e vários outros.', 'a Constituição deve ser alterada para incluir o estupro como crime inafiançável e imprescritível, assim como o racismo.', 'a Previdência Social é financiada por diversas fontes, incluindo a Cofins, a Contribuição Social sobre o Lucro Líquido, o Pis/Pasep e uma parte de loterias']"
86,42,86_escrita_ditadura_Fundo Participação_Participação,"['escrita', 'ditadura', 'Fundo Participação', 'Participação', 'recursos', 'assistência', 'iniciativa', 'jurídica integral gratuita', 'Executivo não', 'livre exercício cultos', 'respeito leis', 'assistência jurídica integral gratuita', 'cultos', 'obrigatoriedade aplicação', 'jurídica integral', 'assistência jurídica integral', 'ditadura militar', 'compete privativamente União', 'assistência jurídica', 'Presidente República nos casos']","['provas', 'ditadura', 'recursos', 'assistência', 'iniciativa', 'cultos', 'identidade', 'geração', 'crença', 'títulos', 'livre', 'sentido', 'exercício', 'descentralização', 'sistema', 'culto', 'alterações', 'emprego', 'países', 'inviolável']","['a seguridade social, o sistema de proteção composto por um tripé, qual seja, a assistência social, a saúde e a previdência, foi criado pelo art. 194 da Constituição Federal, a Lei Maior, que rege este País', 'A Constituição permite a adoção de medida provisória pelo Presidente da República nos casos de relevância e urgência.', 'a Constituição estabelece a erradicação da pobreza e a redução das desigualdades sociais e regionais como objetivos fundamentais da República Federativa do Brasil.']"
87,42,87_recurso_liberdade organização_liberdade_autoridades,"['recurso', 'liberdade organização', 'liberdade', 'autoridades', 'prerrogativa', 'rito processo', 'vacância Presidência', 'rito processo impeachment', 'terão poderes', 'terão poderes investigação', 'terão poderes investigação próprios', 'organização', 'certas autoridades', 'direitos pessoas deficiência', 'liberdade organização partidária', 'impeachment mas', 'permite construção', 'manutenção desenvolvimento ensino', 'desenvolvimento ensino', 'criou Estado Roraima']","['produto', 'recurso', 'próprio', 'liberdade', 'autoridades', 'prerrogativa', 'indiretas', 'organização', 'espaços', 'termo', 'extraordinário', 'resolução', 'sindical', 'alíquotas', 'religiosa', 'formação', 'próprios', 'Presidência', 'reformas', 'origem']","[""a Constituição não menciona o termo 'foro privilegiado', mas estabelece a prerrogativa de função para certas autoridades."", 'a Constituição permite a construção de portos privados, quer seja para exportar produto próprio, quer seja para exportar produto próprio e de terceiros.', 'a Constituição prevê que as duas Casas têm autonomia e que as Comissões Parlamentares de Inquérito terão poderes de investigação próprios das autoridades judiciais.']"
88,42,88_Suprema_Corte_antes trânsito julgado_culpado antes,"['Suprema', 'Corte', 'antes trânsito julgado', 'culpado antes', 'Senado Federal prerrogativa', 'iniciativa privativa', 'foi assinada', 'direito salário', 'República nos casos', 'República nos casos relevância', 'função pública', 'Presidente República nos casos', 'expressão proíbe censura', 'nos casos relevância', 'liberdade expressão proíbe censura', 'Federal prerrogativa', 'pagamento precatórios', 'adolescente absoluta prioridade direito', 'provisórias Presidente República', 'liberdade culto']","['precatórios', 'indicados', 'rios', 'apoio', 'referentes', 'inabilitação', 'época', 'mudança', 'III', 'abusos', 'adoção', 'Presidente', 'poder', 'provisórias', 'anos', 'conquistas', 'remuneração', 'clara', 'pagamento', 'medidas']","['a Constituição deu apenas ao Senado Federal a prerrogativa de atuar em caso de abusos cometidos por ministros da Suprema Corte.', 'a Constituição assegura à criança e ao adolescente, com absoluta prioridade, o direito à vida, à saúde, à alimentação, à educação, ao lazer, à profissionalização, à cultura, à dignidade, ao respeito, à liberdade e à convivência familiar e comunitária.', 'A Constituição permite a adoção de medidas provisórias pelo Presidente da República nos casos de relevância e urgência.']"
89,42,89_justiça_deve respeitada_lei complementar_federal,"['justiça', 'deve respeitada', 'lei complementar', 'federal', 'complementar', 'transposição servidores públicos', 'estado democrático', 'estado democrático direito', 'lei complementar deve', 'crítica', 'complementar deve', 'respeitada', 'sentença transitada julgado', 'sentença transitada', 'Capital', 'deve manter', 'Estado Rondônia', 'entre povos progresso humanidade', 'entre povos progresso', 'cooperação entre povos progresso']","['dia', 'justiça', 'federal', 'complementar', 'crítica', 'pequenos', 'estímulo', 'medida', 'parâmetros', 'central', 'oficial', 'quadro', 'abusos', 'forma', 'indispensável', 'privado', 'situação', 'advogado', 'transposição', 'plena']","['a Constituição estabelece que ninguém será privado da liberdade ou de seus bens sem o devido processo legal, e que o advogado é indispensável à administração da justiça.', 'a Constituição estabelece que o Brasil rege suas relações internacionais pelo princípio da cooperação entre os povos para o progresso da humanidade.', 'a Constituição estabelece que um dos fundamentos da República Federativa do Brasil é promover o bem-estar de todos e abolir toda e qualquer forma de discriminação.']"
90,41,90_sociais individuais_ordem jurídica_uso_impeachment,"['sociais individuais', 'ordem jurídica', 'uso', 'impeachment', 'exercício direitos sociais', 'necessidades vitais', 'identidade', 'Ministério Público instituição permanente', 'vitais', 'adequação financeira', 'possibilidade emendas', 'medidas provisórias devem analisadas', 'Público instituição permanente', 'espaço', 'sendo respeitada', 'provisórias devem analisadas', 'jurídica', 'direito vida liberdade', 'direitos sociais individuais', 'direito vida liberdade igualdade']","['aspectos', 'uso', 'impeachment', 'manifestação', 'vitais', 'inicial', 'espaço', 'identidade', 'luz', 'jurídica', 'ordem', 'individuais', 'adequação', 'capaz', 'meios', 'problemas', 'empregados', 'indisponíveis', 'processo', 'mérito']","['a Constituição garante a inviolabilidade do direito à vida, à liberdade, à igualdade, à segurança e à propriedade.', 'A Constituição estabelece que medidas provisórias devem ser analisadas quanto aos aspectos de constitucionalidade, juridicidade, adequação financeira e orçamentária, mérito, bem como o atendimento dos pressupostos de relevância e urgência da matéria.', 'a Constituição estabelece que o Ministério Público é uma instituição permanente, essencial à função jurisdicional do Estado, incumbindo-lhe a defesa da ordem jurídica, do regime democrático e dos interesses sociais e individuais indisponíveis.']"
91,40,91_portadores deficiência_proteção meio_proteção meio ambiente_fundamentos,"['portadores deficiência', 'proteção meio', 'proteção meio ambiente', 'fundamentos', 'proíbe', 'Senado Federal', 'autoridades', 'fiscais', 'meio ambiente', 'meio lei complementar', 'pode criar', 'iniciativa privativa', 'legislar proteção', 'proíbe criação', 'exige medidas provisórias sejam', 'natureza financeira interesse', 'natureza financeira interesse União', 'Senado Federal tem competência', 'natureza financeira', 'externas natureza financeira interesse']","['portadores', 'meio', 'fundamentos', 'órgãos', 'deficiência', 'autoridades', 'fiscais', 'ambiente', 'lucro', 'conselhos', 'documentos', 'empregador', 'faturamento', 'Estados', 'relação', 'políticas', 'externas', 'empregado', 'educacional', 'rede']","['a Constituição garante o atendimento educacional especializado aos portadores de deficiência, preferencialmente na rede regular de ensino.', 'a Constituição estabelece como competência legislativa concorrente entre União, Estados e Distrito Federal legislar sobre proteção do meio ambiente e controle da poluição.', 'A Constituição estabelece que o Senado Federal tem a competência para autorizar operações externas de natureza financeira de interesse da União, dos estados, do Distrito Federal e dos municípios.']"
92,40,92_pedidos_Supremo Tribunal Federal_Supremo Tribunal_Tribunal Federal,"['pedidos', 'Supremo Tribunal Federal', 'Supremo Tribunal', 'Tribunal Federal', 'Supremo', 'Constitucional Financiamento', 'respeito direitos humanos', 'contribuir', 'prestar esclarecimentos Senado', 'integração América', 'esclarecimentos Senado', 'Senado tem prerrogativa', 'Fundo Constitucional Financiamento', 'transposição servidores públicos', 'Constitucional', 'áreas saúde educação', 'foi votada', 'interesse nacional', 'Estado Rondônia', 'criou Fundo Constitucional']","['Nordeste', 'pedidos', 'coletividade', 'futuras', 'lavra', 'obras', 'gerações', 'oficial', 'campo', 'setores', 'comuns', 'âmbito', 'pesquisa', 'nacional', 'nova', 'minerais', 'transposição', 'Senado', 'econômico', 'regional']","['a pesquisa e a lavra de recursos minerais e o aproveitamento dos potenciais somente poderão ser efetuados mediante autorização ou concessão da União, no interesse nacional.', 'a Constituição criou o Fundo Constitucional de Financiamento do Nordeste (FNE) para financiar os setores produtivos do Nordeste e contribuir para o desenvolvimento regional.', 'a Constituição, no art. 52, inciso II, estabelece que cabe ao Senado apreciar pedidos de impeachment de ministros do Supremo Tribunal Federal.']"
93,39,93_garantia_redução_Judiciário independentes_Federal saúde,"['garantia', 'redução', 'Judiciário independentes', 'Federal saúde', 'Judiciário independentes harmônicos entre', 'Judiciário independentes harmônicos', 'saúde direito', 'Poderes Legislativo', 'Legislativo Executivo Judiciário', 'proíbe trabalho', 'diferenciadas', 'sociais direito', 'carga tributária', 'ilícito', 'crime hediondo', 'instauração', 'definidos', 'Municípios entes federativos', 'declara', 'devem cumprir']","['garantia', 'direito', 'redução', 'local', 'graça', 'ilícito', 'instauração', 'entorpecentes', 'hediondo', 'desigualdade', 'Judiciário', 'anistia', 'carga', 'tráfico', 'estabelecimento', 'sociedade', 'produtos', 'razão', 'alíquotas', 'percentuais']","['a Constituição proíbe o trabalho infantil ao estabelecer os 16 anos como idade mínima para o início da atividade laboral, exceto na condição de aprendiz a partir dos 14 anos.', 'A Constituição estabelece que são direitos sociais o direito à educação, o direito à saúde, o direito à moradia, a redução de carga tributária, o direito ao vestuário, o direito ao lazer.', 'A Constituição estabelece que os Poderes Legislativo, Executivo e Judiciário são independentes e harmônicos entre si.']"
94,39,94_voto popular_manifestação_republicana_qualquer restrição,"['voto popular', 'manifestação', 'republicana', 'qualquer restrição', 'Público instituição permanente', 'crime político', 'Ministério Público instituição permanente', 'Ministério Público Federal', 'permanente essencial', 'permanente essencial função jurisdicional', 'Ministério Público instituição', 'propriedades', 'instituição permanente essencial função', 'unidades federadas', 'certas autoridades', 'Público instituição', 'instituição permanente essencial', 'Público Federal', 'votar', 'privadas']","['manifestação', 'pequenos', 'empresários', 'isonômico', 'republicana', 'propriedades', 'privadas', 'particular', 'popular', 'oficial', 'estrangeiro', 'independência', 'micro', 'restrição', 'doença', 'extradição', 'unidades', 'voto', 'livre manifestação', 'missão']","['a Constituição de 1988 estabelece um pacto constitucional que deve ser respeitado, incluindo o respeito ao voto popular e a garantia de direitos sociais mínimos', 'A Constituição estabelece que a manifestação do pensamento, a criação, a expressão e a informação, sob qualquer forma, processo ou veículo, não sofrerão qualquer restrição.', 'a Constituição estabelece que o Ministério Público é uma instituição permanente, essencial à função jurisdicional do Estado, com princípios de unidade, indivisibilidade e independência funcional.']"
95,39,95_contribuições sociais_alterada permitir_deve alterada_constitucionalidade,"['contribuições sociais', 'alterada permitir', 'deve alterada', 'constitucionalidade', 'contribuições', 'indígenas', 'permitir', 'Comissão', 'divisão', 'instituição', 'competente legislar', 'critério', 'expressão proíbe censura', 'fundamental República', 'liberdade expressão proíbe censura', 'senador', 'devem analisadas', 'terras indígenas', 'demarcação terras indígenas deve', 'República eliminação']","['humano', 'novo', 'constitucionalidade', 'contribuições', 'indígenas', 'divisão', 'instituição', 'critério', 'compra', 'preceito', 'senador', 'excesso', 'carreiras', 'reunião', 'adequação', 'mineral', 'competente', 'compatível', 'consumidores', 'sociais']","['a Constituição estabelece que a União é competente para legislar sobre contribuições sociais, e que a CSLL pode ter alíquotas diferenciadas em razão da atividade econômica do contribuinte.', 'a Constituição deve ser alterada para permitir a divisão do ICMS entre estados produtores e consumidores de energia elétrica.', 'a Constituição estabelece que todo poder emana do povo, que o exerce por meio de representantes eleitos ou diretamente, nos termos desta Constituição.']"
96,39,96_PMDB_separação_proteção defesa_defesa saúde,"['PMDB', 'separação', 'proteção defesa', 'defesa saúde', 'Federal permite', 'fiscalizar Executivo', 'antes trânsito julgado', 'legislar proteção', 'direito penal', 'compete privativamente União legislar', 'competência concorrente União estados', 'Banco Central', 'compete privativamente União', 'processo legal ampla defesa', 'privativamente União legislar', 'processo legal ampla', 'privativamente União', 'devido processo legal ampla', 'legal ampla defesa', 'legal ampla']","['União', 'separação', 'cartões', 'preceito', 'governador', 'participação', 'mercado', 'principais', 'constitucionais', 'humano', 'Executivo', 'pagamento', 'terra', 'fiscalização', 'requisitos', 'trânsito', 'cidadã', 'situações', 'prisão', 'atribuições']","['a Constituição Federal permite que o Presidente, por Decreto, estabeleça condições para fiscalização e regulação do mercado de cartões de pagamento pelo Banco Central do Brasil.', 'a Constituição estabelece a competência concorrente da União, dos estados e dos municípios para legislar sobre a proteção e a defesa da saúde.', 'A Constituição estabelece que compete privativamente à União legislar sobre direito penal.']"
97,39,97_Banco Desenvolvimento Centro_Banco Desenvolvimento Centro Oeste_Banco Desenvolvimento_princípio moralidade,"['Banco Desenvolvimento Centro', 'Banco Desenvolvimento Centro Oeste', 'Banco Desenvolvimento', 'princípio moralidade', 'direitos básicos', 'Desenvolvimento Centro Oeste', 'Desenvolvimento Centro', 'República eliminação desigualdades', 'educação deve', 'República eliminação', 'pluripartidarismo', 'República eliminação desigualdades regionais', 'terceiro mandato presidencial', 'governo deve', 'nos termos lei', 'legislar direito', 'competência legislar', 'direito minoria', 'entre Poderes República', 'setor público']","['luz', 'permissão', 'pluripartidarismo', 'adequado', 'extensão', 'vida', 'terceiro mandato', 'debate', 'sindical', 'profissionalização', 'liberdade', 'educação', 'comunitária', 'básicos', 'mandato', 'elaboração', 'proporcional', 'convivência', 'direito', 'setor']","['a Constituição prevê o direito de minoria e o funcionamento de Comissões Parlamentares de Inquérito com poderes próprios de autoridades judiciais.', 'a Constituição prevê a criação do Banco de Desenvolvimento do Centro-Oeste nos termos da lei.', 'a Constituição estabelece direitos básicos como o direito à vida, à saúde, à alimentação, à educação, ao lazer, à profissionalização, à cultura, à dignidade, ao respeito, à liberdade, à convivência familiar e comunitária']"
98,39,98_Justiça_prazo_normas_União Estados,"['Justiça', 'prazo', 'normas', 'União Estados', 'comissão parlamentar inquérito', 'saúde direito cidadão', 'assistência saúde', 'saúde direito cidadão dever', 'iniciativas', 'tenha perdido eficácia decurso', 'bancos', 'tenha perdido eficácia', 'previdência assistência', 'parlamentar inquérito', 'aplicadas', 'rejeitada ou tenha perdido', 'ou tenha perdido eficácia', 'rejeitada ou tenha', 'ou tenha perdido', 'ou tenha']","['Justiça', 'Poder', 'prazo', 'normas', 'iniciativas', 'adicionais', 'original', 'bancos', 'propriedade', 'carreiras', 'oportunidade', 'relativas', 'penas', 'decurso', 'inabilitação', 'reedição', 'admissibilidade', 'mesma sessão', 'excepcionais', 'social']","['A Constituição prevê que as Comissões de Constituição e Justiça das duas Casas tenham oportunidade de, no prazo de até dez dias, discutir a admissibilidade das medidas provisórias.', 'a Constituição Cidadã de 1988 criou a lógica do Estado de bem-estar social no Brasil, garantindo direitos sociais como previdência, assistência, saúde e seguro-desemprego', 'a Constituição veda a reedição, na mesma sessão legislativa, de medida provisória que tenha sido rejeitada ou que tenha perdido sua eficácia por decurso de prazo.']"
99,38,99_homens mulheres_mulheres_inimputáveis_liberdade ir,"['homens mulheres', 'mulheres', 'inimputáveis', 'liberdade ir', 'liberdade ir vir', 'Lucro Líquido', 'devem estar', 'penalmente inimputáveis', 'Contribuição', 'Senado papel', 'significativos', 'papel Senado', 'magistério', 'diminuir desigualdades regionais', 'concorrentemente', 'deve atuar', 'propõe', 'Cofins', 'diminuir desigualdades', 'diminuir']","['férias', 'homens', 'mulheres', 'inimputáveis', 'Contribuição', 'significativos', 'magistério', 'avaliação', 'servidor', 'iguais', 'desempenho', 'valorização', 'décimo', 'menores', 'maioridade', 'público', 'capítulo', 'guardião', 'anos', 'terceiro']","['a maioridade penal é estabelecida aos 18 anos e que menores de 18 anos são penalmente inimputáveis.', 'a Constituição determina que recursos significativos oriundos da Cofins e da Contribuição sobre o Lucro Líquido e outras receitas sejam alocados na Previdência Social.', 'A Constituição estabelece que homens e mulheres são iguais em direitos e obrigações.']"
100,38,100_divisão recursos_entre União Estados_entre União_divisão,"['divisão recursos', 'entre União Estados', 'entre União', 'divisão', 'objetivo fundamental República', 'condição Estado', 'Ato Constitucionais Transitórias elevou', 'Constitucionais Transitórias elevou', 'terceirização', 'eleitoral deve', 'União Estados', 'crimes responsabilidade atos Presidente', 'crime responsabilidade fiscal', 'contra lei orçamentária', 'recursos entre União Estados', 'democrático Brasil', 'fundamental República', 'recursos entre União', 'brasileira não permite', 'responsabilidade atos Presidente']","['divisão', 'derrubada', 'problema', 'terceirização', 'mau', 'central', 'governantes', 'excepcionais', 'mandato', 'clara', 'projeto', 'situações', 'recursos', 'eleitoral', 'legislação', 'processo', 'trabalhistas', 'impeachment', 'Estados', 'governo']","['a Constituição, através do art. 14 do Ato das Disposições Constitucionais Transitórias, elevou o Território de Roraima à condição de Estado.', 'a Constituição estabelece a divisão dos recursos arrecadados entre a União, os Estados, o Distrito Federal e os Municípios.', 'a Constituição traça como objetivo fundamental da República a erradicação da pobreza e da marginalização e a redução das desigualdades sociais e regionais.']"
